formula,value,AtomicVolume_stoich_avg,AtomicVolume_min,AtomicVolume_max,AtomicWeight_stoich_avg,AtomicWeight_min,AtomicWeight_max,BoilingT_stoich_avg,BoilingT_min,BoilingT_max,Column_stoich_avg,Column_min,Column_max,CovalentRadius_stoich_avg,CovalentRadius_min,CovalentRadius_max,Density_stoich_avg,Density_min,Density_max,Electronegativity_stoich_avg,Electronegativity_min,Electronegativity_max,FirstIonizationEnergy_stoich_avg,FirstIonizationEnergy_min,FirstIonizationEnergy_max,GSbandgap_stoich_avg,GSbandgap_min,GSbandgap_max,GSenergy_pa_stoich_avg,GSenergy_pa_min,GSenergy_pa_max,GSestBCClatcnt_stoich_avg,GSestBCClatcnt_min,GSestBCClatcnt_max,GSestFCClatcnt_stoich_avg,GSestFCClatcnt_min,GSestFCClatcnt_max,GSmagmom_stoich_avg,GSmagmom_min,GSmagmom_max,GSvolume_pa_stoich_avg,GSvolume_pa_min,GSvolume_pa_max,HHIp_min,HHIp_max,HHIr_min,HHIr_max,HeatCapacityMass_stoich_avg,HeatCapacityMass_min,HeatCapacityMass_max,HeatCapacityMolar_stoich_avg,HeatCapacityMolar_min,HeatCapacityMolar_max,HeatFusion_stoich_avg,HeatFusion_min,HeatFusion_max,ICSDVolume_stoich_avg,ICSDVolume_min,ICSDVolume_max,IsAlkali_stoich_avg,IsAlkali_min,IsAlkali_max,IsDBlock_stoich_avg,IsDBlock_min,IsDBlock_max,IsFBlock_stoich_avg,IsFBlock_min,IsFBlock_max,IsMetal_stoich_avg,IsMetal_min,IsMetal_max,IsMetalloid_stoich_avg,IsMetalloid_min,IsMetalloid_max,IsNonmetal_stoich_avg,IsNonmetal_min,IsNonmetal_max,MeltingT_stoich_avg,MeltingT_min,MeltingT_max,MendeleevNumber_stoich_avg,MendeleevNumber_min,MendeleevNumber_max,MiracleRadius_min,MiracleRadius_max,NUnfilled_stoich_avg,NUnfilled_min,NUnfilled_max,NValance_stoich_avg,NValance_min,NValance_max,NdUnfilled_stoich_avg,NdUnfilled_min,NdUnfilled_max,NdValence_stoich_avg,NdValence_min,NdValence_max,NfUnfilled_stoich_avg,NfUnfilled_min,NfUnfilled_max,NfValence_stoich_avg,NfValence_min,NfValence_max,NpUnfilled_stoich_avg,NpUnfilled_min,NpUnfilled_max,NpValence_stoich_avg,NpValence_min,NpValence_max,NsUnfilled_stoich_avg,NsUnfilled_min,NsUnfilled_max,NsValence_stoich_avg,NsValence_min,NsValence_max,Number_stoich_avg,Number_min,Number_max,Polarizability_stoich_avg,Polarizability_min,Polarizability_max,Row_stoich_avg,Row_min,Row_max,SpaceGroupNumber_stoich_avg,SpaceGroupNumber_min,SpaceGroupNumber_max,Count NaN,% NaN
C8H7N3O2,592.15,11167.94278,8.825089715,18618.05194,8.858004,1.00794,15.9994,1747.637,20.13,4300,9.8,1,16,58.5,31,76,904.362015,0.0899,2260,2.59,2.2,3.44,12.80549505,11.2603,14.5341,5.5125,0,7.853,-6.557232602,-9.209713655,-3.331290765,2.45163581,2.242692341,3.091182017,3.088867563,2.825615289,3.894645292,0,0,0,7.6970625,5.64,14.76875,500,1300,500,500,5.5378,0.709,14.304,20.8058,8.517,29.378,47.05625,0.06,117.4,18.613,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1549.041,14.01,3823,84,77,92,64,72,2.6,1,4,3.3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,4,1.65,0,4,0.35,0,1,1.65,1,2,4.6,1,8,1.14657755,0.666793,1.67,1.65,1,2,175.8,12,194,0,0
GaP,1750.15,23.91231765,19.61051348,28.21412182,50.348381,30.973762,69.723,1515.25,553.5,2477,14,13,15,114.5,107,122,3863.5,1823,5904,2,1.81,2.19,8.2429955,5.999301,10.48669,0.8125,0,1.625,-4.206382173,-5.400509043,-3.012255303,3.457070002,3.353549368,3.560590636,4.355635267,4.225207441,4.486063093,0,0,0,20.71386905,18.8575,22.5702381,2000,5500,1900,5100,0.571,0.373,0.769,24.927,23.824,26.03,12.0625,5.585,18.54,19.295,18.99,19.6,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0.5,0,1,310.105,302.91,317.3,78.5,74,83,102,134,4,3,5,9,5,13,0,0,0,5,0,10,0,0,0,0,0,0,4,3,5,2,1,3,0,0,0,2,2,2,23,15,31,5.875,3.63,8.12,3.5,3,4,33,2,64,0,0
N,63.15,18592.49897,18592.49897,18592.49897,14.0067,14.0067,14.0067,77.21,77.21,77.21,15,15,15,71,71,71,1.251,1.251,1.251,3.04,3.04,3.04,14.5341,14.5341,14.5341,6.437,6.437,6.437,-8.21144121,-8.21144121,-8.21144121,3.091182017,3.091182017,3.091182017,3.894645292,3.894645292,3.894645292,0,0,0,14.76875,14.76875,14.76875,1300,1300,500,500,1.04,1.04,1.04,29.124,29.124,29.124,0.355,0.355,0.355,22.68,22.68,22.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,63.05,63.05,63.05,82,82,82,72,72,3,3,3,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,2,2,2,7,7,7,1.1,1.1,1.1,2,2,2,194,194,194,0,0
C16H24Ni,333.15,10902.08267,8.825089715,18618.05194,6.708662439,1.00794,58.6934,1767.539512,20.13,4300,6.292682927,1,14,50.82926829,31,124,1099.272137,0.0899,8908,2.329512195,1.91,2.55,12.5406642,7.6398,13.598443,6.351414634,0,7.853,-5.679334669,-9.209713655,-3.331290765,2.326561916,2.242692341,2.74306794,2.931284332,2.825615289,3.456049039,0.014521822,0,0.5953947,6.324878049,5.64,10.32,1000,1000,1500,1500,8.660585366,0.444,14.304,20.83917073,8.517,28.836,46.27609756,0.06,117.4,21.22097561,5.67,32.02,0,0,0,0.024390244,0,1,0,0,0,0.024390244,0,1,0,0,0,0.975609756,0,1,1542.249756,14.01,3823,85.3902439,61,92,126,126,2.195121951,1,4,2.390243902,1,10,0.048780488,0,2,0.195121951,0,8,0,0,0,0,0,0,1.56097561,0,4,0.780487805,0,2,0.585365854,0,1,1.414634146,1,2,3.609756098,1,28,1.207878829,0.666793,6.8,1.463414634,1,4,194.7560976,194,225,0,0
C19H10Br4O5S,546.15,7166.832302,8.825089715,18618.05194,17.17847949,1.00794,79.904,2164.038974,20.13,4300,11.28205128,1,17,68.43589744,31,120,1471.488308,0.0899,3120,2.617179487,2.2,3.44,12.19578436,10.36001,13.61805,4.409846154,0,7.853,-6.218224223,-9.209713655,-1.583025338,2.53096357,2.242692341,3.892116444,3.188814278,2.825615289,4.903759436,0,0,0,9.295945513,5.64,29.48,500,3300,500,6900,4.197564103,0.474,14.304,23.65469231,8.517,75.69,57.82464103,0.06,117.4,20.53974359,5.67,65.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1910.324615,14.01,3823,84.25641026,77,95,64,103,2.615384615,1,4,4.871794872,1,17,0,0,0,1.025641026,0,10,0,0,0,0,0,0,2.358974359,0,4,2.102564103,0,5,0.256410256,0,1,1.743589744,1,2,8.205128205,1,35,1.474562308,0.666793,3.05,1.974358974,1,4,154.1538462,12,194,0,0
C2FCl5,374.65,13775.84924,8.825089715,18601.60857,27.5356004,12.0107,35.453,1234.96,84.88,4300,16.25,14,17,89.875,57,102,567.22075,1.696,2260,3.11,2.55,3.98,13.09769375,11.2603,17.4228,2.928375,1.97,4.496,-3.62995713,-9.209713655,-1.698060958,3.183622576,2.242692341,3.65918124,4.011113098,2.825615289,4.610279469,0,0,0,17.934375,5.64,24.4975,500,1500,500,1500,0.579625,0.479,0.824,27.260375,8.517,33.949,31.381875,0.255,117.4,21.62625,5.67,29.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1069.6875,53.5,3823,89.625,77,94,999999.9,999999.9,1.75,1,4,6.25,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1.75,1,4,4.25,2,5,0,0,0,2,2,2,13.25,6,17,1.849625,0.557,2.18,2.625,2,3,90.375,15,194,2,1.470588235
C7H11NO2,555.15,12411.29716,8.825089715,18618.05194,6.722273333,1.00794,15.9994,1456.135238,20.13,4300,7.428571429,1,16,51.23809524,31,76,753.5760905,0.0899,2260,2.474761905,2.2,3.44,12.86548443,11.2603,14.5341,5.918666667,0,7.853,-5.658915191,-9.209713655,-3.331290765,2.384197239,2.242692341,3.091182017,3.003900288,2.825615289,3.894645292,0,0,0,6.915416667,5.64,14.76875,500,1300,500,500,7.865857143,0.709,14.304,22.12833333,8.517,29.378,39.20261905,0.06,117.4,21.39571429,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1289.893333,14.01,3823,86.04761905,77,92,64,72,2.19047619,1,4,2.666666667,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0,4,1.19047619,0,4,0.523809524,0,1,1.476190476,1,2,3.619047619,1,8,1.034701095,0.666793,1.67,1.476190476,1,2,176.6666667,12,194,0,0
C7H8N4O2,624.15,12407.64673,8.825089715,18618.05194,8.579239048,1.00794,15.9994,1464.289524,20.13,4300,9.428571429,1,16,56.95238095,31,76,753.7419619,0.0899,2260,2.594761905,2.2,3.44,12.99914971,11.2603,14.5341,5.716380952,0,7.853,-6.356079541,-9.209713655,-3.331290765,2.487920306,2.242692341,3.091182017,3.134583164,2.825615289,3.894645292,0,0,0,8.080238095,5.64,14.76875,500,1300,500,500,5.971,0.709,14.304,22.16947619,8.517,29.378,39.2447619,0.06,117.4,20.06142857,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1296.899048,14.01,3823,84.61904762,77,92,64,72,2.476190476,1,4,3.238095238,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2.095238095,0,4,1.619047619,0,4,0.380952381,0,1,1.619047619,1,2,4.476190476,1,8,1.09658781,0.666793,1.67,1.619047619,1,2,176.6666667,12,194,0,0
COS,134.35,6209.396267,8.825089715,18592.19717,20.02503333,12.0107,32.065,1702.606667,90.1,4300,15.33333333,14,16,82.33333333,66,105,1407.143,1.429,2260,2.856666667,2.55,3.44,11.74612,10.36001,13.61805,2.232666667,0,4.496,-6.02124076,-9.209713655,-4.097216719,2.865290228,2.242692341,3.722284555,3.610039472,2.825615289,4.689784664,0,0,0,13.510625,5.64,25.786875,500,700,500,1000,0.778333333,0.708,0.918,20.19833333,8.517,29.378,39.78033333,0.22,117.4,16.26333333,5.67,25.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1422.053333,54.8,3823,84,77,88,64,103,2.666666667,2,4,5.333333333,4,6,0,0,0,0,0,0,0,0,0,0,0,0,2.666666667,2,4,3.333333333,2,4,0,0,0,2,2,2,10,6,16,1.790666667,0.802,2.9,2.333333333,2,3,92,12,194,0,0
CuCN,747.15,6204.384666,8.825089715,18592.49897,29.85446667,12.0107,63.546,2525.736667,77.21,4300,13.33333333,11,15,93,71,132,3727.083667,1.251,8920,2.496666667,1.9,3.04,11.17359333,7.72638,14.5341,3.644333333,0,6.437,-7.033936562,-9.209713655,-3.68065482,2.713948282,2.242692341,3.091182017,3.419360568,2.825615289,3.894645292,0,0,0,10.49291667,5.64,14.76875,500,1600,500,1500,0.711333333,0.385,1.04,20.69366667,8.517,29.124,43.785,0.355,117.4,13.38666667,5.67,22.68,0,0,0,0.333333333,0,1,0,0,0,0.333333333,0,1,0,0,0,0.666666667,0,1,1747.94,63.05,3823,74.33333333,64,82,72,126,2.666666667,1,4,6.666666667,4,11,0,0,0,3.333333333,0,10,0,0,0,0,0,0,2.333333333,0,4,1.666666667,0,3,0.333333333,0,1,1.666666667,1,2,14,6,29,2.973333333,1.1,6.15,2.666666667,2,4,204.3333333,194,225,0,0
MgO2,496.15,12402.53888,23.2222931,18592.19717,18.76793333,15.9994,24.305,514.4,90.1,1363,11.33333333,2,16,91,66,141,580.286,1.429,1738,2.73,1.31,3.44,11.627445,7.646235,13.61805,0,0,0,-3.685285373,-4.756791905,-1.54227231,2.946371403,2.630893787,3.577326635,3.712195351,3.314718462,4.50714913,0,0,0,13.7,9.105,22.89,500,5300,500,500,0.953,0.918,1.023,27.875,24.869,29.378,2.973333333,0.22,8.48,19.4,17.36,23.48,0.333333333,0,1,0,0,0,0,0,0,0.333333333,0,1,0,0,0,0.666666667,0,1,344.2,54.8,923,80.66666667,68,87,64,160,1.333333333,0,2,4.666666667,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,2,2.666666667,0,4,0,0,0,2,2,2,9.333333333,8,12,4.123555556,0.802,10.76666667,2.333333333,2,3,72.66666667,12,194,0,0
O,54.36,18592.19717,18592.19717,18592.19717,15.9994,15.9994,15.9994,90.1,90.1,90.1,16,16,16,66,66,66,1.429,1.429,1.429,3.44,3.44,3.44,13.61805,13.61805,13.61805,0,0,0,-4.756791905,-4.756791905,-4.756791905,2.630893787,2.630893787,2.630893787,3.314718462,3.314718462,3.314718462,0,0,0,9.105,9.105,9.105,500,500,500,500,0.918,0.918,0.918,29.378,29.378,29.378,0.22,0.22,0.22,17.36,17.36,17.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,54.8,54.8,54.8,87,87,87,64,64,2,2,2,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,4,0,0,0,2,2,2,8,8,8,0.802,0.802,0.802,2,2,2,12,12,12,0,0
VOSO4,378.15,13285.99961,13.84489822,18592.19717,23.28621429,15.9994,50.9415,692.6028571,90.1,3680,14.42857143,5,16,84,66,153,1153.877857,1.429,6110,3.058571429,1.63,3.44,12.17092143,6.74619,13.61805,0.314571429,0,2.202,-5.260062419,-8.93926069,-4.097216719,2.834286997,2.630893787,3.722284555,3.570977849,3.314718462,4.689784664,0,0,0,12.04598214,9.105,25.786875,500,3300,500,3400,0.826714286,0.489,0.918,27.78285714,22.7,29.378,3.474428571,0.22,21.5,18.06285714,13.88,25.76,0,0,0,0.142857143,0,1,0,0,0,0.142857143,0,1,0,0,0,0.857142857,0,1,406.48,54.8,2183,81.28571429,46,88,64,134,2.714285714,2,7,5.857142857,5,6,1,0,7,0.428571429,0,3,0,0,0,0,0,0,1.714285714,0,2,3.428571429,0,4,0,0,0,2,2,2,11.28571429,8,23,2.758571429,0.802,12.4,2.428571429,2,4,51.28571429,12,229,0,0
Ag2C2O4,1235.05,9302.573768,8.825089715,18592.19717,37.969425,12.0107,107.8682,1728.8,90.1,4300,14.25,11,16,88.25,66,145,3188.2145,1.429,10490,2.84,1.93,3.44,11.5181575,7.57623,13.61805,1.124,0,4.496,-5.372172756,-9.209713655,-2.76539356,2.675240105,2.242692341,3.196480506,3.370591322,2.825615289,4.027313074,0,0,0,10.045,5.64,16.33,500,1200,500,1400,0.695,0.235,0.918,23.15575,8.517,29.378,32.285,0.22,117.4,14.36,5.67,17.36,0,0,0,0.25,0,1,0,0,0,0.25,0,1,0,0,0,0.75,0,1,1291.8825,54.8,3823,79,65,87,64,144,2.25,1,4,6.75,4,11,0,0,0,2.5,0,10,0,0,0,0,0,0,2,0,4,2.5,0,4,0.25,0,1,1.75,1,2,17.25,6,47,2.566,0.802,6.99,2.75,2,5,110.75,12,225,0,0
Al(OH)3,573.15,15949.62025,16.59442452,18618.05194,11.14336551,1.00794,26.9815386,446.0985714,20.13,2792,9.142857143,1,16,58.85714286,31,121,386.3652429,0.0899,2700,2.647142857,1.61,3.44,12.519321,5.985768,13.61805,3.365571429,0,7.853,-4.00138159,-4.756791905,-3.331290765,2.599182977,2.365120549,3.206237833,3.274765345,2.979865165,4.039606536,0,0,0,9.091428571,6.615,16.48,999999.9,999999.9,999999.9,999999.9,6.651857143,0.897,14.304,28.406,24.2,29.378,1.65,0.06,10.71,23.53571429,16.61,32.02,0,0,0,0,0,0,0,0,0,0.142857143,0,1,0,0,0,0.857142857,0,1,162.8428571,14.01,933.47,87.14285714,73,92,999999.9,999999.9,2,1,5,3.428571429,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.571428571,0,5,1.857142857,0,4,0.428571429,0,1,1.571428571,1,2,5.714285714,1,13,1.600911286,0.666793,6.8,1.714285714,1,3,120.4285714,12,225,6,4.411764706
C12H17O4PS2,290.15,10862.89222,8.825089715,18618.05194,8.899020611,1.00794,32.065,1508.098611,20.13,4300,8.222222222,1,16,56.11111111,31,107,913.0623417,0.0899,2260,2.475277778,2.19,3.44,12.55489003,10.36001,13.61805,5.3745,0,7.853,-5.549183805,-9.209713655,-3.331290765,2.462447009,2.242692341,3.722284555,3.102488821,2.825615289,4.689784664,0,0,0,8.074971892,5.64,25.786875,500,2000,500,5100,7.153694444,0.708,14.304,21.64311111,8.517,29.378,39.79672222,0.06,117.4,20.89805556,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1317.4275,14.01,3823,85.97222222,77,92,64,103,2.222222222,1,4,2.944444444,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,4,1.416666667,0,4,0.472222222,0,1,1.527777778,1,2,4.666666667,1,16,1.222596694,0.666793,3.63,1.611111111,1,3,161.5555556,2,194,0,0
C18H26O3,248.15,11489.46369,8.825089715,18618.05194,6.178664681,1.00794,15.9994,1663.695319,20.13,4300,6.936170213,1,16,50.46808511,31,76,865.6728596,0.0899,2260,2.413191489,2.2,3.44,12.70423549,11.2603,13.61805,6.066085106,0,7.853,-5.673591094,-9.209713655,-3.331290765,2.335197399,2.242692341,2.630893787,2.942164359,2.825615289,3.314718462,0,0,0,6.400531915,5.64,9.105,500,500,500,500,8.242978723,0.709,14.304,21.08885106,8.517,29.378,45.00893617,0.06,117.4,20.99276596,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1475.375745,14.01,3823,85.93617021,77,92,64,64,2.212765957,1,4,2.468085106,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.659574468,0,4,1.021276596,0,4,0.553191489,0,1,1.446808511,1,2,3.361702128,1,8,1.05963017,0.666793,1.67,1.446808511,1,2,182.3829787,12,194,0,0
C23H23N2I,546.15,9502.976092,8.825089715,18618.05194,9.272379388,1.00794,126.90447,2040.300204,20.13,4300,8,1,17,55.95918367,31,139,1161.725912,0.0899,4940,2.407959184,2.2,3.04,12.47490916,10.45126,14.5341,6.080877551,1.062,7.853,-6.252477275,-9.209713655,-1.505402418,2.37911385,2.242692341,4.414518159,2.99749562,2.825615289,5.561944354,0,0,0,7.233010204,5.64,43.015,1300,4900,500,4800,7.093734694,0.214,14.304,19.83259184,8.517,54.43,55.30714286,0.06,117.4,19.4844898,5.67,42.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1811.513878,14.01,3823,84.63265306,77,96,999999.9,999999.9,2.489795918,1,4,2.897959184,1,17,0,0,0,0.204081633,0,10,0,0,0,0,0,0,2.020408163,0,4,1.163265306,0,5,0.469387755,0,1,1.530612245,1,2,4.653061224,1,53,1.244311,0.666793,5.025,1.591836735,1,5,191.3469388,64,194,2,1.470588235
C2H3Cl3,236.15,13853.04089,8.825089715,18618.05194,16.6755275,1.00794,35.453,1172.15875,20.13,4300,10.25,1,17,68.875,31,102,566.2389625,0.0899,2260,2.6475,2.2,3.16,12.77735238,11.2603,13.598443,5.00375,2.493,7.853,-4.220825109,-9.209713655,-1.784433755,2.819786256,2.242692341,3.65918124,3.55270806,2.825615289,4.610279469,0,0,0,13.0771875,5.64,24.4975,1500,1500,1000,1000,5.720875,0.479,14.304,25.673625,8.517,33.949,30.5725,0.06,117.4,24.31875,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1025.35375,14.01,3823,89,77,94,999999.9,999999.9,1.75,1,4,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1.375,0,4,2.375,0,5,0.375,0,1,1.625,1,2,8.25,1,17,1.485047375,0.666793,2.18,2,1,3,145.25,64,194,2,1.470588235
C2H3ClO2,336.15,13921.71342,8.825089715,18618.05194,11.8121275,1.00794,35.453,1134.94375,20.13,4300,10,1,17,59.875,31,102,565.7927125,0.0899,2260,2.7175,2.2,3.44,12.93995737,11.2603,13.61805,4.3805,0,7.853,-4.963914646,-9.209713655,-1.784433755,2.562714393,2.242692341,3.65918124,3.228817808,2.825615289,4.610279469,0,0,0,9.2290625,5.64,24.4975,500,1500,500,1000,5.830625,0.479,14.304,24.530875,8.517,33.949,29.8275,0.06,117.4,21.39625,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,996.15375,14.01,3823,87.25,77,94,64,64,2,1,4,3.75,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1.625,0,4,2.125,0,5,0.375,0,1,1.625,1,2,6,1,17,1.140547375,0.666793,2.18,1.75,1,3,132.25,12,194,0,0
C5H8N4O12,414.45,15395.34148,8.825089715,18618.05194,10.90126276,1.00794,15.9994,794.8648276,20.13,4300,11.37931034,1,16,58.75862069,31,76,390.4438345,0.0899,2260,2.889310345,2.2,3.44,13.33248428,11.2603,14.5341,3.82937931,0,7.853,-5.607798693,-9.209713655,-3.331290765,2.55413378,2.242692341,3.091182017,3.218006913,2.825615289,3.894645292,0,0,0,8.601896552,5.64,14.76875,500,1300,500,500,4.591482759,0.709,14.304,25.59672414,8.517,29.378,20.39793103,0.06,117.4,20.12241379,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,694.3751724,14.01,3823,85.96551724,77,92,64,72,2.206896552,1,4,4.137931034,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.931034483,0,4,2.413793103,0,4,0.275862069,0,1,1.724137931,1,2,5.586206897,1,8,0.955460138,0.666793,1.67,1.724137931,1,2,118.6896552,12,194,0,0
Co(HCOO)2,448.15,12403.72651,8.825089715,18618.05194,16.55200833,1.00794,58.933195,1355.628889,20.13,4300,11.44444444,1,16,67.11111111,31,126,1491.7662,0.0899,8900,2.793333333,1.88,3.44,12.45229956,7.88101,13.61805,2.744222222,0,7.853,-5.687729512,-9.209713655,-3.331290765,2.497289742,2.242692341,2.736406748,3.146387913,2.825615289,3.447656463,0.172052356,0,1.5484712,7.908333333,5.64,10.245,500,500,500,500,3.791,0.421,14.304,24.11422222,8.517,29.378,28,0.06,117.4,17.32666667,5.67,32.02,0,0,0,0.111111111,0,1,0,0,0,0.111111111,0,1,0,0,0,0.888888889,0,1,1073.468889,14.01,3823,82.66666667,58,92,64,77,2.333333333,1,4,4.777777778,1,9,0.333333333,0,3,0.777777778,0,7,0,0,0,0,0,0,1.777777778,0,4,2.222222222,0,4,0.222222222,0,1,1.777777778,1,2,8.111111111,1,27,1.709065111,0.666793,7.5,2,1,4,113.1111111,12,194,0,0
KClO3,629.15,14833.98928,75.84786468,18592.19717,24.5099,15.9994,39.0983,308.252,90.1,1032,13.2,1,17,100.6,66,203,172.7002,1.429,856,2.86,0.82,3.44,11.63248866,4.3406633,13.61805,0.4986,0,2.493,-3.430469837,-4.756791905,-1.097539713,3.364012695,2.630893787,5.268200874,4.238390406,3.314718462,6.637517176,0,0,0,24.98383333,9.105,73.10666667,500,1700,500,7200,0.798,0.479,0.918,30.3366,29.378,33.949,1.239,0.22,3.2,31.352,17.36,75.63,0.2,0,1,0,0,0,0,0,0,0.2,0,1,0,0,0,0.8,0,1,134.506,54.8,336.53,71.6,3,94,64,64,1.6,1,2,5.2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,2,3.4,0,5,0.2,0,1,1.8,1,2,12,8,19,9.5632,0.802,43.23,2.6,2,4,65.8,12,229,0,0
RbClO4,554.15,15463.15611,92.64095185,18592.19717,30.81973333,15.9994,85.4678,260.06,90.1,961,13.66666667,1,17,97.66666667,66,220,256.8216667,1.429,1532,2.956666667,0.82,3.44,11.93615967,4.177128,13.61805,0.4155,0,2.493,-3.629156067,-4.756791905,-0.963335025,3.307340195,2.630893787,5.661284779,4.16698753,3.314718462,7.132771862,0,0,0,25.27333333,9.105,90.7225,500,6000,500,6000,0.752333333,0.363,0.918,30.42016667,29.378,33.949,1.045,0.22,3.2,31.93,17.36,93.09,0.166666667,0,1,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.833333333,0,1,117.21,54.8,312.46,74.33333333,4,94,64,64,1.666666667,1,2,5.333333333,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,2,3.5,0,5,0.166666667,0,1,1.833333333,1,2,14.33333333,8,37,8.776333333,0.802,47.27,2.666666667,2,5,56.83333333,12,229,0,0
Bi2Te3,859.15,34.56739687,33.95668872,35.48345908,160.15216,127.6,208.9804,1491.4,1261,1837,15.6,15,16,142,138,148,7656,6240,9780,2.068,2.02,2.1,8.31996,7.2855,9.0096,0.2784,0,0.464,-3.474259264,-3.9736944,-3.141302507,4.082864206,4.039197959,4.111975037,5.144086557,5.089070533,5.180763906,0,0,0,34.038,32.95,34.76333333,2900,5300,4900,6000,0.17,0.122,0.202,25.646,25.52,25.73,14.8704,11.106,17.38,34.516,33.94,35.38,0,0,0,0,0,0,0,0,0,0.4,0,1,0.6,0,1,0,0,0,651.356,544.4,722.66,88.4,86,90,140,162,2.4,2,3,21.2,16,29,0,0,0,10,10,10,0,0,0,5.6,0,14,2.4,2,3,3.6,3,4,0,0,0,2,2,2,64.4,52,83,3.46,0.4,5.5,5.4,5,6,96,12,152,0,0
C15H10N2O2,313.15,8989.044414,8.825089715,18618.05194,8.629382759,1.00794,15.9994,2242.617931,20.13,4300,9.724137931,1,16,59.44827586,31,76,1169.181345,0.0899,2260,2.524482759,2.2,3.44,12.45493897,11.2603,14.5341,5.47737931,0,7.853,-6.806726852,-9.209713655,-3.331290765,2.370198007,2.242692341,3.091182017,2.986262362,2.825615289,3.894645292,0,0,0,6.844741379,5.64,14.76875,500,1300,500,500,5.434172414,0.709,14.304,18.38341379,8.517,29.378,60.78448276,0.06,117.4,16.73551724,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1990.372414,14.01,3823,83.20689655,77,92,64,72,2.75862069,1,4,3.172413793,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2.413793103,0,4,1.517241379,0,4,0.344827586,0,1,1.655172414,1,2,4.482758621,1,8,1.224894138,0.666793,1.67,1.655172414,1,2,181.4482759,12,194,0,0
C2H6O4S,241.15,14317.07054,8.825089715,18618.05194,9.702433846,1.00794,32.065,753.7615385,20.13,4300,8.769230769,1,16,54.38461538,31,105,498.9427231,0.0899,2260,2.664615385,2.2,3.44,12.99565138,10.36001,13.61805,4.485538462,0,7.853,-4.733196634,-9.209713655,-3.331290765,2.532459052,2.242692341,3.722284555,3.190698468,2.825615289,4.689784664,0,0,0,8.705913462,5.64,25.786875,500,700,500,1000,7.047846154,0.708,14.304,25.40476923,8.517,29.378,18.28930769,0.06,117.4,22.97384615,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,641.3553846,14.01,3823,87.84615385,77,92,64,103,1.846153846,1,4,3.384615385,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.384615385,0,4,1.846153846,0,4,0.461538462,0,1,1.538461538,1,2,5.076923077,1,16,1.034519846,0.666793,2.9,1.615384615,1,3,128.4615385,12,194,0,0
